"Game ID";"Game Name"
"8719";"Légende De Spyro - Naissance D'un Dragon, La"
"9161";"The Story of Thor (SMD)"
"9629";"Legende Du Dragon, La"
"9435";"Momie - La Tombe De L'empereur Dragon, La"
"9466";"Nuit Au Musée 2, La"
"9157";"Princesse Et La Grenouille, La"
"9371";"Là-haut"
"9099";"La-mulana"
"9446";"Labo Lapins Crétins"
"9280";"Landstalker (SMD)"
"202998";"Langrisser (SMD)"
"203010";"Langrisser II (SMD)"
"10842";"Reader Rabbit  1st Grade"
"10960";"Reader Rabbit  2nd Grade"
"203058";"Last Battle (SMD)"
"10544";"Last Flight"
"10679";"Last Ninja 2 - Back With A Vengeance (C64)"
"10473";"Last Ninja 3 - Real Hatred Is Timeless (C64)"
"203270";"Last Resort (NG)"
"10540";"Lawn Games"
"9388";"Puss In Boots"
"9346";"Coffret De Jeux De Societe Familial, Le"
"202514";"The Last Airbender"
"9391";"Manège Enchanté, Le"
"9592";"Guinness World Records - The Videogame"
"8898";"Parrain - Pouvoir Et Manipulation, Le"
"9535";"Legend Of The Guardians - The Owls Of Ga'hoole"
"8902";"Seigneur Des Anneaux - La Quête D'aragorn, Le"
"9757";"Tournoi Des Célébrités, Le"
"9349";"Léa Passion Star De La Mode"
"10880";"Lead The Meerkats"
"10811";"Leaderboard Golf"
"203272";"League Bowling (NG)"
"10452";"Legend Of Hero Tonma (TGX)"
"203150";"Legend of Xanadu: Kaze no Densetsu Xanadu (TGX)"
"203152";"Legend of Xanadu: Kaze no Densetsu Xanadu II (TGX)"
"8741";"Lego Batman 2 - Dc Super Heroes"
"8754";"Lego Batman - Le Jeu Vidéo"
"8726";"Lego Harry Potter - Années 1 À 4"
"8746";"Lego Harry Potter - Années 5 À 7"
"8892";"Lego Indiana Jones 2 - The Adventure Continues"
"8785";"Lego Indiana Jones - The Original Adventures"
"8722";"Lego Le Seigneur Des Anneaux"
"8749";"Lego Pirates Des Caraïbes - Le Jeu Vidéo"
"9345";"Lego Rock Band"
"8702";"Lego Star Wars - The Complete Saga"
"8743";"Lego Star Wars 3 - The Clone Wars"
"202568";"Lernerfolg Grundschule Deutsch"
"202566";"Lernerfolg Grundschule Englisch"
"202534";"Lernerfolg Grundschule Mathematik"
"9257";"4 Fantastiques Et Le Surfer D'argent, Les"
"9961";"Aventures De L'ile Perdue - Jeu D'objets Cachés, Les"
"8888";"Adventures Of Tintin - The Game, The"
"8820";"Chevaliers De Baphomet - The Director's Cut, Les"
"9439";"Chimpanzés De L'espace, Les"
"9142";"Chroniques De Spiderwick, Les"
"9184";"Cinq Légendes, Les"
"9192";"Croods - Fête Préhistorique, Les"
"9044";"Enquêtes De Nancy Drew - Le Loup Blanc D'icicle Creek, Les"
"9276";"Csi - Hard Evidence"
"152765";"Family Fest Presents Circus Games"
"9049";"Fous Du Volant - Battle Party, Les"
"10556";"Gardiens Du Joyau - L'ile De Pâques, Les"
"10038";"Lollipops - Patinage Artistique, Les"
"9096";"Mondes De Ralph, Les"
"9354";"Rebelles De La Forêt, Les"
"9603";"Rois De La Glisse, Les"
"8955";"Schtroumpfs 2, Les"
"9313";"Schtroumpfs - Dance Party, Les"
"8716";"Sims 2 - Pets, The"
"140539";"Sims 2 - Castaway, The"
"8690";"Sims 3, Les"
"10206";"Singes Farceurs, Les"
"203642";"The Three Musketeers : One For All"
"10309";"Aliens in the Attic"
"10613";"Let's Catch"
"10810";"Let's Create! Pottery"
"9628";"Let's Dance With Mel B"
"202692";"Let's Paint"
"9940";"Let's Party!"
"10959";"Let's Play Ballerina"
"9231";"Let's Sing"
"9129";"Let's Sing 2014"
"9068";"Let's Sing 2015"
"202584";"Let's Sing 2017"
"202582";"Let's Sing 2017 - Mit Deutschen Hits!"
"202578";"Let's Sing 2018"
"202592";"Let's Sing 6 : Version Espanola"
"202594";"Let's Sing 7 : Version Espanola"
"202586";"Let's Sing 8 - Version Espanola"
"202580";"Let's Sing 9 - Version Espanola"
"202590";"Let's Sing @ Radio Italia"
"9441";"Let's Tap"
"203600";"Let's Zenryoku Hitchhike!!!!!!!!!"
"10979";"Let?s Sing 2016 - Hits Français"
"203204";"Libble Rabble (Arcade)"
"203598";"Licca-chan Oshare House"
"203380";"Life Force (NES)"
"202878";"Salamander (MSX)"
"10290";"Lifeforce"
"10004";"Light Crusader (SMD)"
"203612";"Liight"
"10763";"Lilt Line"
"10870";"Line Attack Heroes"
"10501";"Line Rider"
"10191";"Line Rider Freestyle"
"8862";"Link's Crossbow Training"
"203160";"Liquid Kids (TGX)"
"203862";"LIT"
"8852";"Little King's Story"
"10638";"Little League World Series 2008"
"10090";"Little League World Series 2009"
"10896";"Little League World Series Baseball - Double Play"
"10887";"Little Tournament Over Yonder"
"10659";"Littlest Pet Shop 3 - Biggest Stars"
"9521";"Littlest Pet Shop - Friends"
"9156";"Littlest Pet Shop"
"10348";"Lode Runner (NES)"
"10118";"London Taxi - Rushour"
"10912";"Lonpos"
"9295";"Looney Tunes - Acme Arsenal"
"203012";"Lord Monarch : Tokoton Sentou Densetsu (SMD)"
"10567";"Lords Of Thunder (TGX)"
"8959";"Lost In Blue - Shipwrecked"
"140695";"Shadow's Tale , A"
"268260";"LostWinds"
"9102";"Lostwinds - Winter Of The Melodias"
"202694";"Love Is... in Bloom"
"9705";"Lucas Fourmi Malgre Lui"
"10066";"Aaa Lucha Libre - Heroes Of The Ring"
"9405";"Lucky Luke - Tous À L'ouest"
"203382";"Lunar Pool (NES)"
"202646";"Luxor 3"
"10016";"Luxor Pharaoh's Challenge"
"9255";"Star Fox 64 (N64)"
"10169";"M And M's - Beach Party"
"10083";"M And M's - Kart Racing"
"202522";"M&M's Adventure"
"202890";"M.U.S.H.A. (SMD)"
"9339";"Ma Clinique Vétérinaire"
"10026";"Ma Pension D'animaux"
"10508";"MaBoShi - The Three Shape Arcade"
"10816";"Mach Rider (NES)"
"9074";"Machinarium"
"9779";"Mad Dog Mccree - Gunslinger Pack"
"10029";"Mad Tracks"
"9264";"Madagascar 2"
"9213";"Madagascar 3 - Bons Baisers D'europe"
"9739";"Madagascar Kartz"
"9469";"Madden Nfl 07"
"9258";"Madden Nfl 08"
"9729";"Madden Nfl 09 All-play"
"9177";"Madden Nfl 10"
"9171";"Madden Nfl 11"
"9176";"Madden Nfl 12"
"8963";"Madden Nfl 13"
"10789";"Madstone"
"8793";"Madworld"
"10623";"Magic Destiny Astrological Games"
"203462";"Magical Drop (SNES)"
"10402";"Magical Drop 2 (NG)"
"10374";"Magical Drop 3 (NG)"
"10495";"Magician Lord (NG)"
"10821";"Magicologie"
"10157";"Magnetis"
"10617";"Mah-jong Fight Club Wii - Wifi Taiyou"
"202708";"Mahjong Party Pack"
"202706";"Mahjong Taikai Wii"
"152792";"Mahou Sensei Negima!? Neo-pactio Fight!!"
"203464";"Majin Tensei (SNES)"
"203466";"Majin Tensei 2 : Spiral Nemesis (SNES)"
"10278";"Major Dream"
"202710";"Major Dream : Major Wii : Nagero! Gyroball!!"
"202712";"Major Dream : Major Wii : Perfect Closer"
"10351";"Major League Baseball 2k10"
"202428";"Major League Baseball 2K11"
"9886";"Major League Baseball 2k12"
"10413";"Major League Baseball 2k8"
"10387";"Major League Baseball 2k9"
"10817";"Major League Eating - The Game"
"10534";"Major Minor's Majestic March"
"202868";"Majou Densetsu (MSX)"
"203156";"Makai Hakkenden Shada (TGX)"
"9620";"Man Vs. Wild"
"8930";"Manhunt 2"
"9921";"Manic Monkey Mayhem"
"10308";"Mappy (Arcade)"
"203378";"Mappy (NES)"
"9334";"Marbles! Balance Challenge"
"203206";"Märchen Maze (Arcade)"
"202714";"Margot's Bepuzzled!"
"9867";"Margot's Word Brain"
"9724";"Marine Malice - Le Mystère Des Graines D'algues"
"9614";"Marines - Modern Urban Combat"
"8808";"Mario And Sonic Aux Jeux Olympiques De Londres 2012"
"8828";"Mario And Sonic Aux Jeux Olympiques"
"8740";"Mario And Sonic Aux Jeux Olympiques D'hiver"
"9422";"Mario Golf (N64)"
"8925";"Mario Kart 64 (N64)"
"251589";"Mario Kart Fun"
"8694";"Mario Kart Wii"
"258010";"Mario Kart Black"
"9279";"Mario Party 2 (N64)"
"8779";"Mario Party 8"
"8728";"Mario Party 9"
"8906";"Mario Power Tennis"
"8842";"Mario Sports Mix"
"8777";"Mario Strikers Charged Football"
"9038";"Mario Super Sluggers"
"203302";"Mario Tennis (N64)"
"9954";"Mario's Super Picross (SNES)"
"10827";"Mart Racer"
"9999";"Martial Arts - Capoeira"
"203158";"Martial Champion (TGX)"
"10466";"Martian Panic"
"203208";"Marvel Land (Arcade)"
"9091";"Marvel Super Hero Squad"
"9483";"Marvel Super Hero Squad - Comic Combat"
"9397";"Marvel Super Hero Squad - Le Gant De L'infini"
"9303";"Marvel Super Heroes 3d - Grandmaster's Challenge"
"8991";"Marvel Ultimate Alliance"
"9030";"Marvel Ultimate Alliance 2"
"10775";"Matchman"
"202536";"Mathews Bow Hunting"
"9714";"Max And The Magic Marker"
"9807";"Max Et Les Maximonstres"
"195781";"Maximum Racing - Crash Car Racer"
"152786";"Maximum Racing - Super Truck Racer"
"202826";"Mayhem in Monsterland (C64)"
"9621";"Mdk 2"
"10787";"Mecho Wars"
"9075";"Medal Of Honor - Avant-garde"
"8853";"Medal Of Honor - Heroes 2"
"9561";"Medieval Games"
"9676";"Mega Man (NES)"
"9476";"Mega Man 10"
"9380";"Mega Man 2 (NES)"
"9590";"Mega Man 3 (NES)"
"9908";"Mega Man 4 (NES)"
"10020";"Mega Man 5 (NES)"
"9440";"Mega Man 9 - The Ambition's Revival"
"9198";"Mega Man X (SNES)"
"9641";"Mega Man X2 (SNES)"
"203064";"Mega Q (SMD)"
"10503";"Mega Turrican (SMD)"
"9923";"Megamind - Equipe Mega À L'attaque"
"202716";"Mein neues Leben : Abenteuer auf Tropicana"
"46481";"Meine Tierpension"
"9292";"Men In Black - Alien Crisis"
"10469";"Mercs (SMD)"
"9804";"Mercury Meltdown Revolution"
"10350";"Merv Griffin's Crosswords"
"202870";"Metal Gear (MSX)"
"202872";"Metal Gear 2: Solid Snake (MSX)"
"203456";"Metal Marines (SNES)"
"203384";"Metal Max (NES)"
"203458";"Metal Max 2 (SNES)"
"203460";"Metal Max Returns (SNES)"
"203386";"Metal Slader Glory (NES)"
"198583";"Metal Slug (NG)"
"9828";"Metal Slug 2 (NG)"
"9269";"Metal Slug 3 (NG)"
"10271";"Metal Slug 4 (NG)"
"9106";"Metal Slug Anthology"
"9333";"Metal Slug X (NG)"
"9045";"Metroid (NES)"
"8937";"Metroid Prime"
"8732";"Metroid Prime 3 - Corruption"
"8782";"Metroid Prime Trilogy"
"8724";"Metroid - Other M"
"10533";"Miburi And Teburi"
"8949";"Michael Jackson - The Experience"
"9808";"Michael Jackson's Moonwalker"
"10723";"Midnight Bowling"
"10722";"Midnight Pool"
"10673";"Mighty Bomb Jack (NES)"
"152787";"Milestone Shooting Collection 2"
"10860";"Military Madness (TGX)"
"10692";"Military Madness - Nectaris"
"9815";"Millennium Championship Paintball 2009"
"10670";"Milon's Secret Castle (NES)"
"152788";"Mind. Body. Soul. - Nutrition Matters"
"10096";"Mini Desktop Racing"
"202552";"Mini Golf Resort"
"9103";"Mini Ninjas"
"203878";"Minna de Asobou! - Koinu de Kururin"
"203880";"Minna de Taisen Puzzle : Shanghai Wii"
"203882";"Minna de Tobikome! Penguin Diving : Hooper Looper"
"10414";"Minna No Joushiki Ryoku Tv"
"203884";"Minna no Theater Wii"
"202718";"Minute to Win It"
"9335";"Mission G"
"203886";"Mister Bumblebee Racing Champion"
"10588";"Mix Superstar"
"153128";"Mlb Power Pros"
"10234";"Mlb Power Pros 2008"
"10875";"Mlb Power Pros 2009"
"10824";"Mlb Superstars"
"9799";"Mobile Suit Gundam - Ms Front 0079"
"203888";"Moebius Drive"
"9018";"Moi, Moche Et Méchant - Le Jeu Vidéo"
"10751";"Moki Moki"
"10888";"Momotarô Dentetsu 2010"
"202720";"Momotarou Dentetsu 16 : Hokkaidou Daiidou no Maki!"
"202722";"Momu-chan Diet Wii : Figurobics by Chon Dayon"
"10007";"Baby And Me"
"9506";"Mon Cheval Et Moi"
"9082";"Mon Cheval Et Moi 2"
"9866";"Mon Coach Personnel - J'enrichis Mon Vocabulaire"
"9065";"Mon Coach Personnel - Mon Programme Forme Et Fitness"
"9415";"Mon Coach Personnel - Club Fitness"
"9273";"Mon Coach Personnel - Danse And Fitness"
"9101";"Mon Premier Karaoké"
"10255";"Monde De Miffy, Le"
"10948";"Monochrome Racing"
"9179";"Monopoly - Editions Classique Et Monde"
"9275";"Monopoly Collection"
"9036";"Monopoly Streets"
"10794";"Monsteca Corral Monsters Vs Robots"
"10100";"Monster 4x4 - Stunt Racer"
"9831";"Monster 4x4 World Circuit"
"8931";"Monster High - Lycée D'enfer"
"10976";"Monster High - New Ghoul In School"
"8800";"Monster High - 13 Souhaits"
"9109";"Monster High - Course De Rollers Incroyablement Monstrueuse"
"8704";"Monster Hunter 3"
"8990";"Monster Hunter G"
"9840";"Monster Jam"
"9852";"Monster Jam - Chaos Urbain"
"9689";"Monster Jam - Path Of Destruction"
"202558";"Monster Jam : Urban Assault"
"9032";"Monster Lab"
"202904";"Monster Lair (TGX)"
"202724";"Monster Pals "
"202726";"Monster Trucks"
"202728";"Monster Trucks Mayhem"
"9834";"Monster Trux Arenas"
"10216";"Monster Trux Offroad"
"10151";"Monster World 4 (SMD)"
"9305";"Monstres Contre Aliens"
"203210";"Moon Cresta (Arcade)"
"8879";"Mortal Kombat Armageddon"
"10156";"Mortimer Beckett And The Secrets Of Spooky Manor"
"10847";"Mot Caché"
"10716";"Moto Roader (TGX)"
"9318";"Motogp 08"
"203794";"MotoHeroez"
"9130";"Motoheroz"
"202730";"Mountain Sports"
"10756";"Mouse House"
"9800";"Ciné Studios Party"
"9384";"Mr Bean - Total Délire Sur Wii"
"203212";"Mr. Do! (Arcade)"
"10389";"Mr. Driller World"
"10882";"Mr. Heli (TGX)"
"10877";"Mr. T"
"150798";"Mummy - Tomb Of The Dragon Emperor, The"
"8762";"Muramasa - The Demon Blade"
"10122";"Muscle March"
"9570";"Musha - Metallic Uniframe Super Hybrid Armor"
"9240";"Mushroom Men - La Guerre Des Spores"
"10732";"Musiic Party - Rock The House"
"9021";"Mx Vs Atv - Extreme Limite"
"9836";"My Aquarium"
"10427";"My Aquarium 2"
"9327";"My Baby 2 - Mon Bébé A Grandi"
"9574";"My Body Coach"
"9876";"My Body Coach 2"
"203796";"My Dolphin"
"9907";"My Fireplace"
"202776";"My Fitness Coach - Cardio Workout"
"9652";"Newu Fitness First Personal Trainer"
"202732";"My French Coach - Improve Your French"
"9962";"My Little Baby"
"152789";"My Personal Golf Trainer"
"10373";"My Planetarium"
"9064";"My Pokémon Ranch"
"152790";"My Spanish Coach - Improve Your Spanish"
"152791";"My Word Coach"
"10221";"My Zoo"
"419424";"MySims"
"8933";"Mysims Agents"
"202510";"MySims Collection"
"8927";"Mysims Kingdom"
"9493";"Mysims Party"
"9646";"Mysims Racing"
"9299";"Mysims Skyheroes"
"10327";"Mystère De Whiterock Castle, Le"
"8839";"Mystery Case Files - The Malgrave Incident"
"10054";"Mystery Dungeon - Shiren The Wanderer (SNES)"
"10172";"Myth Makers - Orbs Of Doom"
"9544";"Myth Makers - Super Kart Gp"
"10074";"Myth Makers - Trixie In Toyland"
"10213";"Nam-1975 (NG)"
"9262";"Namco Museum Remix"
"8919";"Naruto - Clash Of Ninja Revolution - European Version"
"8871";"Naruto - Clash Of Ninja Revolution 2 - European Version"
"9341";"Naruto Shippuden - Gekitou Ninja Taisen ! Ex"
"8763";"Naruto Shippuden - Clash Of Ninja Revolution 3 - European Version"
"9285";"Naruto Shippuden - Gekitou Ninja Taisen ! Ex 2"
"9081";"Naruto Shippuden - Gekitou Ninja Taisen ! Ex 3"
"8941";"Naruto Shippuden - Dragon Blade Chronicles"
"202734";"Naruto Shippuuden : Gekitou Ninja Taisen! Special"
"9801";"Nascar Kart Racing"
"9653";"Nascar The Game 2011"
"9322";"Nascar The Game - Inside Line"
"10185";"Nascar Unleashed"
"10031";"Nat Geo Quiz! Wild Life"
"9648";"National Geographic Challenge !"
"9813";"Natsume Championship Wrestling (SNES)"
"9089";"Nba 2k10"
"8848";"Nba 2k11"
"8784";"Nba 2k12"
"8730";"Nba 2k13"
"10150";"Nba Elite 11"
"9084";"Nba Jam"
"9681";"Nba Live 08"
"10027";"Nba Live 09 All-play"
"10201";"Ncaa Football 09 All-play"
"9122";"Ncis"
"203146";"Necromancer (TGX)"
"8780";"Need For Speed - Hot Pursuit"
"8790";"Need For Speed - The Run"
"8768";"Need For Speed Carbon"
"9092";"Need For Speed Nitro"
"8843";"Need For Speed Prostreet"
"8841";"Need For Speed Undercover"
"152793";"Neighborhood Games"
"203674";"Nekketsu Kouha Kunio-kun (Arcade)"
"203168";"Nekketsu Koukou Dodge Ball-Bu: CD Soccer-hen (TGX)"
"203170";"Nekketsu Koukou Dodge Ball-Bu: PC Bangai-hen (TGX)"
"203162";"Neo Nectaris (TGX)"
"10919";"Neo Turf Masters (NG)"
"9583";"Neopets Puzzle Adventure"
"9282";"Nerf N-strike"
"202560";"Nerf N-Strike : Double Blast Bundle"
"9463";"Nerf N-strike Elite"
"10377";"Nes Open Tournament Golf (NES)"
"203430";"NES Play Action Football (NES)"
"10643";"Neutopia (TGX)"
"10564";"Neutopia 2 (TGX)"
"10930";"Neves Plus"
"203100";"New Adventure Island (TGX)"
"202736";"New Carnival Funfair Games"
"202604";"New Carnival Games"
"10393";"New Horizons (SNES)"
"203220";"New Rally-X (Arcade)"
"8698";"New Super Mario Bros. Wii"
"9242";"Mario Bros (NES)"
"8934";"Super Mario Bros (NES)"
"250799";"New Super Mario Bros Wii 2 - The Next Levels"
"202738";"New Unou Kids Wii"
"255649";"Newer Super Mario World U"
"10765";"Newton Vs The Horde"
"9787";"Newu Fitness First Mind Body Yoga And Pilates Workout"
"10736";"Nhk Kôhaku Quiz Gassen"
"9507";"Nhl 2k10"
"9312";"Nhl 2k11"
"9738";"Nhl 2k9"
"9898";"Nhl Slapshot"
"10911";"Ni Hao, Kai-lan - Super Game Day"
"8917";"Nickelodeon - Teenage Mutant Ninja Turtles"
"9695";"Nickelodeon Dance"
"10163";"Nickelodeon Dance 2"
"9732";"Nickelodeon Fit"
"10297";"Nicktoons Mlb"
"10345";"Night Sky"
"9141";"Nights - Journey Of Dreams"
"10512";"Niki Rock And Ball"
"10243";"Ninja Captains"
"10570";"Ninja Combat (NG)"
"10645";"Ninja Commando (NG)"
"10286";"Ninja Gaiden (Arcade)"
"203298";"Ninja Gaiden (NES)"
"203164";"Ninja Gaiden (TGX)"
"203296";"Ninja Gaiden 2 (NES)"
"10042";"Ninja Gaiden 3 - The Ancient Ship Of Doom (NES)"
"203530";"Ninja JaJaMaru-kun (NES)"
"10411";"Ninja Kid (NES)"
"10713";"Ninja Masters (NG)"
"9971";"Ninja Reflex"
"10651";"Ninja Spirit (TGX)"
"203532";"Ninja-kun Majyou no Bouken (NES)"
"9709";"Ninjabread Man"
"9553";"Nintendo World Cup (NES)"
"9946";"Nitrobike"
"8896";"No More Heroes"
"8851";"No More Heroes 2 - Desperate Struggle"
"202740";"Nobunaga no Yabou : Kakushin with Power-Up Kit"
"203468";"Nobunaga's Ambition (SNES)"
"10412";"Nodame Cantabile - Dream Orchestra"
"10521";"Noitu Love 2"
"9263";"North American Hunting Extravaganza"
"152796";"North American Hunting Extravaganza 2"
"9121";"Donkey Kong - Jungle Beat"
"9025";"Metroid Prime 2: Dark Echoes"
"8815";"Pikmin 2"
"202742";"Now! That's What I Call Music : Dance & Sing"
"10831";"Numan Athletics (Arcade)"
"10291";"Number Battle"
"9926";"Nutrition"
"203534";"Nuts & Milk (NES)"
"203832";"NyxQuest - Kindred Spirits"
"8944";"Obscure 2"
"10341";"Ocean Commander"
"10277";"Octomania"
"140335";"Odoru Made In Wario"
"203718";"Oekaki Logic"
"9821";"Off Road"
"9593";"Offroad Extreme !"
"10342";"Offshore Tycoon"
"9244";"Ogre Battle 64 - Person Of Lordly Caliber (N64)"
"10114";"Ogre Battle - The March Of The Black Queen (SNES)"
"202634";"Oha Suta Produce! Gentei Collabo Game Disc!!"
"8727";"Okami"
"10010";"Once Upon A Time"
"8718";"One Piece - Unlimited Cruise 2 - Awakening of a Hero"
"8869";"One Piece - Unlimited Adventure"
"8733";"One Piece - Unlimited Cruise 1 - The Treasure Beneath the Waves"
"9117";"Onechanbara - Bikini Zombie Slayers"
"9765";"Onslaught"
"202632";"Oops! Prank Party"
"10457";"Operation Wolf (NES)"
"9288";"Opoona"
"9948";"Order Up!"
"203728";"Order!!"
"203216";"Ordyne (Arcade)"
"203174";"Ordyne (TGX)"
"140334";"Osouji Sentai Clean Keeper"
"203730";"Osu! Exercise Doujou"
"203732";"Othello"
"203470";"Otogirisou (SNES)"
"9963";"Où Est Charlie ? Le Voyage Fantastique - Forfait 1"
"10212";"Où Est Charlie ? Le Voyage Fantastique - Forfait 2"
"9944";"Où Est Charlie ? Le Voyage Fantastique - Forfait 3"
"203734";"Ouchi de Mugen Puti Puti"
"10325";"Oui Chef !"
"9972";"Our House - Party"
"203176";"Out Live (TGX)"
"203736";"Out of Galaxy : Gin no Koushika"
"10779";"Out Of The Chute"
"140333";"Outdoor Action Double Pack"
"203648";"Overflow"
"8943";"Overlord - Dark Legend"
"203178";"Override (TGX)"
"10347";"Overturn Mecha Wars"
"202630";"Oyako de Asobo : Miffy no Omochabako"
"10282";"Pac-Attack (SNES)"
"9674";"Pac-Man (NES)"
"10055";"Pac-man Carnival"
"9053";"Pac-man Party"
"203224";"Pac-Mania (Arcade)"
"202744";"Pacific Liberator"
"10448";"Paint Splash!"
"202746";"Paint Works"
"9651";"Hotel for Dogs"
"10749";"Pallurikio"
"8720";"Pandora's Tower"
"203480";"Panel de Pon (SNES)"
"9598";"Emergency Mayhem"
"8947";"Paper Mario (N64)"
"10525";"Paper Wars - Cannon Fodder"
"10917";"Paradroid (C64)"
"10611";"Parasol Stars (TGX)"
"202874";"Parodius: Tako wa Chikyou wo Sukou (MSX)"
"46483";"Party Pack For Revolution"
"202748";"Paws & Claws - Pet Resort"
"10903";"Pc Kid 3"
"10021";"Pdc World Championship Darts 2008"
"10438";"Pdc World Championship Darts 2009"
"9809";"Pdc World Championship Darts - Pro Tour"
"10482";"Pearl Harbor Trilogy - Red Sun Rising"
"10742";"Pearl Jam Live - Rock Band"
"10833";"Peavox - Escape Virus"
"8995";"Dragons"
"9430";"Pékin Express - La Route Des Dragons"
"202884";"Penguin Adventure: Yume Tairiku Adventure (MSX)"
"203768";"Penguin Seikatsu"
"10741";"Penguins And Friends"
"9910";"Penny Racers Party - Turbo-q Speedway"
"203066";"Pepenga Pengo (SMD)"
"202540";"Peppa Pig : Fun and Games"
"202538";"Peppa Pig : The Game"
"10081";"Pet Pals - Animal Doctor"
"202750";"Pet Vet : Marine Patrol"
"9500";"Pétanque Master"
"9604";"Pétanque Pro"
"8957";"Petits Flirts Entre Amis"
"10167";"Petz - Singes And Compagnie"
"10565";"Petz - Wild Animals - Tigerz"
"9957";"Petz Sports - Chiots And Compagnie"
"9682";"Catz"
"10697";"Phalanx"
"9383";"Phantasy Star (SMS)"
"9634";"Phantasy Star 2 (SMD)"
"9559";"Phantasy Star 3 - Generations Of Doom (SMD)"
"9316";"Phantasy Star 4 - The End Of The Millennium (SMD)"
"9418";"Phantom Brave - We Meet Again"
"10149";"Pheasants Forever - Wingshooter"
"203222";"Phelios (Arcade)"
"202994";"Phelios (SMD)"
"9287";"Phinéas Et Ferb - Voyage Dans La Deuxième Dimension"
"8998";"Phoenix Wright - Ace Attorney"
"9108";"Phoenix Wright - Ace Attorney - Justice For All"
"8975";"Phoenix Wright - Ace Attorney - Trials And Tribulations"
"203770";"Physiofusion : Balance Training"
"203772";"PhysioFusion : Pelvic Floor Training"
"9458";"Pictionary"
"10879";"Picturebook Games - Pop-up Pursuit"
"202564";"Pikmin"
"9498";"Pilotwings (SNES)"
"10095";"Pimp My Ride"
"10812";"Pinball (NES)"
"9839";"Pinball Hall Of Fame - The Williams Collection"
"10592";"Pinocchio's Puzzle"
"9792";"Pirate Blast"
"10008";"Pirates - Adventures Of The Black Corsair"
"9927";"Pirates - Le Trésor De Barbe-noire"
"10215";"Pirates - The Key Of Dreams"
"8972";"Pirates Des Caraïbes - Jusqu'au Bout Du Monde"
"10395";"Pirates Plund-Arrr"
"10072";"Pirates Vs Ninjas Dodgeball"
"10465";"Pit Crew Panic!"
"202996";"Pitfall : The Mayan Adventure (SMD)"
"9487";"Pitfall - La Grande Aventure"
"10362";"Pitstop 2 (C64)"
"10901";"Pixeline And The Jungle Treasure"
"10161";"Pizza Delivery Boy"
"202752";"Planet Basket 2009-2010"
"203840";"Planet Fish"
"10574";"Planet Pachinko"
"9624";"Planète 51"
"9654";"Planète Nature - Au Secours Des Animaux Sauvages"
"10781";"Plättchen - Twist 'n' Paint"
"202754";"Play the World"
"10481";"Play The World Ultimate Fun"
"203834";"Play with Birds"
"9527";"Playmobil Circus - Tous En Piste"
"9377";"Pocoyo Racing"
"8752";"Pokémon Battle Revolution"
"203776";"Pokemon Fushigi no Dungeon - Mezase Hikari no Boukendan"
"203774";"Pokemon Fushigi no Dungeon : Ikuzo! Arashi no Boukendan"
"203778";"Pokemon Fushigi no Dungeon : Susume! Honou no Boukendan"
"9239";"Pokémon Donjon Mystère"
"9607";"Pokemon Puzzle League (N64)"
"8970";"Pokémon Rumble"
"9052";"Pokémon Snap (N64)"
"8824";"Poképark 2 - Le Monde Des Voeux"
"8758";"Poképark Wii - La Grande Aventure De Pikachu"
"203836";"Pokers Wii"
"203838";"Pokosuka Racing"
"10895";"Pong Toss Pro! Frat Party Games"
"203782";"Ponjan Wii"
"9683";"Pony Friends 2"
"202642";"Pool Hall Pro"
"9900";"Pool Party"
"10511";"Pool Revolution - Cue Sports"
"10515";"Pooyan (NES)"
"10129";"Pop"
"10952";"Pop'em Drop'em Samegame"
"10289";"Pop'n Music"
"10349";"Pop'n Rhythm"
"10252";"Pop-up Pirate !"
"203780";"Popple to Mahou no Crayon"
"9994";"Popstar Guitar"
"202588";"Popstars"
"10339";"Possession"
"10783";"Potpourrii"
"203652";"Power Eleven (TGX)"
"10814";"Power Golf (TGX)"
"203654";"Power League 4 (TGX)"
"10874";"Power Pro Baseball Next"
"202546";"Power Punch"
"9782";"Power Rangers - Super Legends"
"8926";"Power Rangers Samurai"
"203656";"Power Sports (TGX)"
"10785";"Power Strike"
"203658";"Power Tennis (TGX)"
"10608";"Powerball (SMD)"
"10823";"Powerful Pro Baseball 15"
"10815";"Powerful Pro Baseball Wii"
"202756";"Precure All Stars : Zenin Shuugou Let's Dance!"
"152797";"Press Your Luck - 2010 Edition"
"8783";"Prince Of Persia - Rival Swords"
"9608";"Prince Of Persia (SNES)"
"8774";"Prince Of Persia - Les Sables Oubliés"
"203716";"Princess Ai Monogatari"
"202518";"Princess Isabella : A Witch's Curse"
"203428";"Princess Tomato in the Salad Kingdom (NES)"
"202758";"Princess Lillifee's Magic Fairy"
"8918";"Pro Evolution Soccer 2008"
"8904";"Pro Evolution Soccer 2009"
"8850";"Pro Evolution Soccer 2010"
"8798";"Pro Evolution Soccer 2011"
"8765";"Pro Evolution Soccer 2012"
"8725";"Pro Evolution Soccer 2013"
"10867";"Pro Golfer Saru"
"202760";"Pro Yakyuu Family Stadium"
"9749";"Professor Heinz Wolff's Gravity"
"10229";"Programme De Rééducation Du Périnée Physiofun"
"10432";"Project H.a.m.m.e.r."
"10655";"Project Runway"
"8786";"Project Zero 2 - Wii Edition"
"203714";"Protoethea"
"10537";"Protothea"
